,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,y0,y1
160,-30.426111620681855,-41.08045777572193,-49.581906819104994,-55.25854198304103,-58.53823651178772,-60.1757006478046,-60.65877066071547,-60.09912807721942,-58.449129297049076,-55.758286092342786,-52.26729978443837,-48.33081875693586,-44.32438050189136,-40.62380602341348,-37.59398041972821,-35.52788208450142,-34.589535587615565,-34.80583155693189,-36.075232829456844,-38.18305780536521,-40.83414138323713,-43.657409854902504,-46.180577281783066,-47.89520514506586,-48.4549223580086,-47.83675178600564,-46.30355478090458,-44.23550667565023,-42.00103361739126,-39.90681721220936,-38.1474357760626,-36.753170036080824,-35.633602776589775,-34.728700147883345,-34.11587635121781,-33.923947269862666,-34.10299844182361,-34.298915106563484,-34.02182050034951,-32.979465221029024,-31.258125272297804,-29.216127638694843,-27.237095980727958,-25.5556335900281,-24.239513529318806,-23.266833306293393,-22.58423441007391,-22.11673771810568,-21.81400631041536,-21.74692535845561,-22.077810411732678,-22.81448068143686,-23.618623372012557,-23.98918985314052,-23.687441278257612,-22.95470553918488,-22.323400100636114,-22.227214345763365,-22.733873500636488,-23.56703044310832,-24.325561229012905,-24.675966316978933,-24.435367734725148,-23.6449719467495,-22.643534946431608,-21.97553929315209,-22.088428614737907,-23.063400798569326,-24.63328288999521,-26.415306012428513,-28.086637616124754,-29.42668612899905,-30.36918287593257,-31.07490282159193,-31.853944246502362,-32.915267062519824,-34.17160264186257,-35.296233855212456,-35.982804910208614,-36.17257309692897,-36.0432096515257,-35.79218923976336,-35.471489048583194,-35.04918731594698,-34.58174285001419,-34.2707950086178,-34.34366835605114,-34.878147989233675,-35.728992621902336,-36.6278112715186,-37.37228286109958,-37.93114959753253,-38.39069799327605,-38.83192553062375,-39.26077564909611,-39.64046413087985,-39.98943024678655,-40.45193999914871,-41.28180523741204,-42.745509180701134,-44.97124845903672,-47.80370374168282,-50.798802918323034,-53.427726008904685,-55.34445131940497,-56.509917221158545,-57.13980864708501,-57.580604595373565,-58.18252611239892,-59.18479521276228,-60.629311338628966,-62.33487470228371,-63.96531025050028,-65.1809064549769,-65.78141870101425,-65.75455637383732,-65.26636575949739,-64.66254950506232,-64.42234414418489,-64.97093103338338,-66.44409555963836,-68.60516536201655,-70.90678795828472,-72.53030679533214,-72.28359509532946,-68.57267107202618,-60.00932119682297,-46.76240915840235,2.57639,6.1103196
161,-12.677285931038368,-15.41621056987383,-16.957367161751172,-17.892265146472205,-19.0305004751352,-20.85374563779628,-23.444843489624034,-26.6332094133633,-30.042973827495672,-33.07653565433348,-34.990791444018285,-35.119622861665626,-33.28604247399579,-30.244754266455974,-27.55386949215766,-26.50680368256857,-27.047583183407806,-28.074561362523,-28.8689684594588,-29.82071292441004,-31.625112374267673,-34.22750976661045,-36.91754542216517,-39.15048141841031,-40.775564836855295,-41.48798517212828,-40.50491214241874,-37.151643646957055,-31.95150954998189,-27.039219153239586,-25.023649134524607,-26.999877980737747,-31.68577337873961,-36.600394219943816,-39.906378183209306,-41.09960476829343,-40.47184790596007,-38.58222668715303,-36.31800829927069,-34.84920650487978,-34.85569590829578,-35.768333973078,-36.280672581180774,-35.85884010569614,-35.46512170671386,-36.55363096993422,-39.56283481531396,-43.60652769332136,-47.378848416390866,-49.991904218726255,-51.07917654610286,-50.559600599402074,-48.55593632252348,-45.586701766680186,-42.81105133687301,-41.78471780517675,-43.4641082224259,-47.27007468002802,-51.32571506745312,-53.67447206410793,-53.29049276359072,-50.39696458571897,-46.40120530483205,-43.39455698564537,-42.96792699228161,-45.04484945200723,-47.94777267786161,-49.7211999164284,-49.490120743587106,-47.91031074735537,-46.58893516058002,-46.83554355904202,-48.618202947855956,-50.70270603783308,-51.883139876120794,-52.0496969636965,-52.0726128549696,-52.70779172256742,-53.70981975454816,-54.195630001538525,-53.863646505135854,-53.48679825846546,-53.956387063646496,-55.18257007784329,-56.38986860963747,-57.262217258384275,-58.19568208020147,-59.47611327412197,-60.81044357961501,-61.77096564169405,-62.23389230450144,-62.28080857549025,-62.07202541367606,-61.92303361121439,-62.190880742488076,-62.99086655592619,-64.1942230225561,-65.65084268801188,-67.24795447669902,-68.84660470180063,-70.31076708551282,-71.57826951967144,-72.67602887773937,-73.66459036014271,-74.54293455979754,-75.23821313022255,-75.73501697436043,-76.17222673557008,-76.74194912832581,-77.49817437085858,-78.31112513999129,-79.00055553876345,-79.4723675574152,-79.74084238386496,-79.87302330684741,-79.93369249281446,-79.96291017674547,-79.97768996846341,-79.9840188863315,-79.98518260770554,-79.97876223098139,-79.94279175883702,-79.76540038456262,-79.06530698562482,-76.907934480526,-71.73052256538864,-62.05524366332571,-47.97548928781042,-16.648643,6.729544
162,-22.195300069255268,-30.15901360320675,-36.26609133403851,-39.585467068960575,-40.130451768816414,-38.59513801329775,-36.09374661652017,-33.920195417605804,-33.1426474457251,-34.11553229475237,-36.29097820016222,-38.56562078508264,-39.92297645269827,-39.89254505562493,-38.610377836327956,-36.611480905667975,-34.56789727642661,-33.082571634575075,-32.52415031616644,-32.865078790591284,-33.6225992482475,-34.08642379634865,-33.78613482651815,-32.823037849121555,-31.742387054718808,-31.048961359063625,-30.81168126378838,-30.70895929198614,-30.419957074835946,-29.908510744401998,-29.310727528843426,-28.650501066767553,-27.77766928170095,-26.544471372217522,-24.945668438912893,-23.121078095093107,-21.327830812316652,-19.901878589679434,-19.12253130469038,-19.0319052133256,-19.40689574147295,-19.93678798616066,-20.39881497920332,-20.661719432033472,-20.637279554572924,-20.353777898307094,-20.05050348763421,-20.061485290256048,-20.53341395517348,-21.304660982601455,-22.116236495596667,-22.92117739226852,-23.943370575251,-25.431594938174413,-27.363217428006767,-29.371745401859283,-30.97356517526416,-31.93778684316441,-32.49492746473199,-33.154734752408885,-34.252592715639885,-35.650411445740275,-36.87867172596732,-37.54114684470116,-37.55931489757601,-37.063677467621496,-36.15957053140121,-34.898516810690595,-33.43736989397652,-32.08223376153295,-31.122457345688662,-30.69897440804845,-30.85289800377889,-31.58095508856482,-32.773305875994986,-34.195415981139696,-35.624735607535314,-36.96052321731032,-38.16323169374437,-39.16009431671465,-39.85194648983821,-40.160994968647366,-40.06553956817626,-39.644608345794275,-39.10419836563644,-38.73512497510577,-38.82970150644728,-39.60457515076865,-41.128398639991644,-43.23582880805479,-45.482253004297775,-47.251363328150504,-48.03635225785357,-47.72051564925911,-46.63650418583645,-45.36761601375762,-44.468584224116576,-44.293175228057635,-44.95474031740322,-46.3361547073276,-48.12134134435846,-49.89642561602753,-51.31088623520874,-52.20164076612706,-52.61881635208231,-52.756754441790726,-52.81258528685057,-52.840896154357395,-52.738851408806106,-52.40676648220503,-51.9317993038374,-51.597864102449655,-51.69964155083589,-52.31374581682585,-53.21710996110987,-54.037644592214356,-54.53038752970532,-54.731530002083765,-54.83716602816531,-54.95550020824163,-55.0327501181449,-55.028884256849324,-55.059181462031276,-55.20562343991403,-54.99982281571997,-53.05337754041337,-47.59623306365098,-38.02524593983318,1.4103606,0.07048935
163,-22.365766137140607,-32.59398538721424,-41.362849622049254,-47.19114104753628,-50.05730063645654,-50.82015709755844,-50.34090597105261,-49.04591924337103,-46.96379726981846,-44.033701309059204,-40.47471928870328,-36.909330919144956,-34.0703576223617,-32.359084219358074,-31.668650068920652,-31.562394248407077,-31.575123966510787,-31.42916964900732,-31.07634316065151,-30.56326234328717,-29.860435920794306,-28.846414155858785,-27.469280614131907,-25.91866705905302,-24.624578901194223,-24.021337033593703,-24.23039238602511,-24.950008889469608,-25.685026516789602,-26.14002823299026,-26.432484877218155,-26.905908598265466,-27.707650584674234,-28.574551942364906,-29.051286148538534,-28.898461738293623,-28.299025811226922,-27.710711747114683,-27.513636318558053,-27.746907657028927,-28.136762160983263,-28.352868311642514,-28.25078157536723,-27.915297981239878,-27.52036725943632,-27.176079779256007,-26.903952329731396,-26.696883180917748,-26.52131391675267,-26.260850218196076,-25.76374761944357,-25.038951403576828,-24.372286815690565,-24.153957069547964,-24.568876854659838,-25.485110642904722,-26.60000440923839,-27.600268076191806,-28.188964430583173,-28.09918473905841,-27.215729089652985,-25.720278027134,-24.10093203429349,-22.969524848352656,-22.764930864494094,-23.52312104160786,-24.893602767033887,-26.400102879536703,-27.721537573937546,-28.7777613810198,-29.64780813577447,-30.475822099838425,-31.37883525040684,-32.308362271550244,-32.980984945856136,-33.02895002173344,-32.2869310134135,-30.966605444090014,-29.565008906218058,-28.554528891758288,-28.07941907535488,-27.93271593872511,-27.860750073958968,-27.88552122430127,-28.28523541197773,-29.250824255247153,-30.613195496701852,-31.954704732922327,-32.97798551187923,-33.72551950931362,-34.443582507887356,-35.298984871017396,-36.27321564645838,-37.28737468403494,-38.34993780909974,-39.57261295455564,-41.09429171879506,-42.993829254866036,-45.21846634023977,-47.572016608409044,-49.80047629708314,-51.70568587292758,-53.17917612059939,-54.1576339851836,-54.59799633377808,-54.51666666982591,-54.02875832438876,-53.321298538459175,-52.579836182052546,-51.927816538058174,-51.411489254609286,-51.03429054137797,-50.80566004045393,-50.742567085907325,-50.82301795428107,-50.97485860770057,-51.141424440533136,-51.339126654025925,-51.62052469919466,-51.993234615288856,-52.404357795421966,-52.815134835361434,-53.24932536011505,-53.67661730203905,-53.647332813935286,-51.93244248022172,-46.874009523954065,-37.77613995024632,3.6168644,0.93204933
164,-24.626396996106443,-30.23261000527902,-32.74681587634848,-32.33133810246208,-29.895819742188106,-26.494379334268466,-23.278728092780838,-21.42229962765221,-21.505215933096878,-22.90326677342939,-24.127262248084,-23.98269242837869,-22.35604086366895,-19.9659387420934,-17.73842756699574,-16.54742257988255,-17.08566215132853,-19.43369935355383,-22.76220917614285,-25.79421295039664,-27.66744705389361,-28.322576088868285,-28.255156385492796,-28.13015258328657,-28.53456645285484,-29.743869623287374,-31.51520280665117,-33.19334182350515,-34.14968981454884,-34.123596411230785,-33.2151755224264,-31.77756402996125,-30.39158907087118,-29.6807366865392,-29.88060205281757,-30.62139920505005,-31.254322242934734,-31.35538347132247,-30.90801899085135,-30.175218850117265,-29.517650773036564,-29.230913040894947,-29.40585995188209,-29.924943215438123,-30.60181231889502,-31.281012868086552,-31.84291260938889,-32.26355558225451,-32.70395284738237,-33.39246351010558,-34.31593116720015,-35.0931721770982,-35.24643953857788,-34.60016459985873,-33.38443204999339,-31.98162118262695,-30.6587157248717,-29.55711957927096,-28.825904375128346,-28.63287144931478,-29.016590945080107,-29.81709538489585,-30.82389580189805,-31.917535306429123,-32.9668419138125,-33.65686768846411,-33.57535146569329,-32.53230924787601,-30.782889506774502,-28.948211497988787,-27.69512712705821,-27.36248341095099,-27.765064904635548,-28.348120072986553,-28.592332130900196,-28.32023483469236,-27.693528247980037,-27.00247892957829,-26.465474931956674,-26.180305276211694,-26.209798536614304,-26.635149370326573,-27.47088219493928,-28.548048144723733,-29.54533586659101,-30.18831689304134,-30.44216909408762,-30.503637751938005,-30.602754127197915,-30.83986647231914,-31.20756198259608,-31.684021817997756,-32.231965232448005,-32.72616708016902,-32.965661276578714,-32.836166383866384,-32.47693826787717,-32.2296493629274,-32.370515090515454,-32.89938123538793,-33.60014044151419,-34.28164912673423,-34.95588910984091,-35.80354491098075,-36.95791846400638,-38.30448808786829,-39.51758990357956,-40.32486638077317,-40.71036561701325,-40.829267445394265,-40.775874456490925,-40.514965941527215,-40.03810533133877,-39.510295618570304,-39.2112904954623,-39.345988026946564,-39.93551984575414,-40.87487232726426,-42.049387912148454,-43.38657480582975,-44.842305558536914,-46.38760293984119,-47.97269813219315,-49.39497967130518,-50.03177374717001,-48.64884875498246,-43.81374241047264,-35.116699864097406,12.424396,2.9791343
165,-10.837532163964223,-14.776024147568846,-18.063449217483093,-20.41877344081345,-21.938818689664522,-22.90329405209793,-23.601409247947732,-24.230524521858396,-24.835467745377397,-25.298841194291334,-25.40547270782496,-24.941412055448318,-23.772522287749187,-21.901411795352733,-19.52451721516373,-17.044924684238833,-14.966498562315554,-13.69490204847484,-13.404828362997632,-14.07404138309232,-15.565915051115004,-17.6142586405509,-19.79129598473701,-21.610561399897318,-22.72927734930707,-23.087441825346197,-22.879977273409747,-22.394528332929724,-21.843847274562144,-21.308596146085414,-20.801673866942465,-20.365343154373054,-20.113151791394518,-20.209032046470192,-20.793331182050906,-21.826052094771423,-22.95419881813191,-23.67028332305523,-23.757488041515323,-23.537752813728808,-23.559091253344327,-24.051197522765413,-24.769068636591392,-25.309466292634102,-25.4453813855878,-25.192469930460824,-24.74165381925804,-24.396438972017283,-24.448864959802613,-24.989787402919625,-25.824520188976397,-26.592541066032872,-26.996810356827716,-26.98507673434543,-26.781127041618422,-26.744532108280378,-27.136217119994683,-27.95514042834279,-28.980747384483177,-29.977876900017556,-30.86201069504845,-31.67433110543646,-32.44558034104188,-33.14197401354733,-33.73342261831073,-34.2521238478578,-34.762086428327784,-35.30653499996652,-35.90128928012966,-36.53354783458444,-37.12432074995142,-37.51524850239871,-37.55789848956745,-37.26653206672121,-36.88616989153526,-36.75466897276536,-37.03732649423393,-37.6069317552352,-38.21533150846085,-38.74623631409092,-39.26524228638033,-39.87382796499868,-40.58023253348532,-41.3135992436035,-42.02626190437182,-42.75112051108447,-43.54661505954896,-44.399033706237745,-45.20363563240586,-45.839038292828576,-46.23842313821695,-46.40396104987531,-46.40020156102118,-46.33811777829849,-46.323916308715496,-46.408444010079116,-46.59941075990521,-46.901616689957656,-47.30762442348746,-47.759835396628674,-48.1582774566191,-48.41768378071953,-48.5136513919232,-48.481768020247,-48.38542058797715,-48.283530310795534,-48.20654181237168,-48.140577732938745,-48.04145740846192,-47.89297185252879,-47.757217043344234,-47.75258470860905,-47.97797370164115,-48.45552548331876,-49.12575911872779,-49.882317732316935,-50.62847246048776,-51.332725433390294,-52.03850343420124,-52.809862673555095,-53.665431977772684,-54.57858200857855,-55.50228085121853,-56.27940798496188,-56.326298835196454,-54.344334607233655,-48.737212660976226,-38.98993052521597,-0.2319324,-6.511061
166,-13.175759911065136,-16.31646965068357,-17.875028942024006,-18.15034237391232,-17.960265453470946,-17.957057648719612,-18.305049291584773,-18.81628898148177,-19.219461664609998,-19.338452615760964,-19.193622193995953,-19.001189491082737,-19.004733690692078,-19.26836592233669,-19.668358588696968,-20.056858928706788,-20.369590238063765,-20.613779702235828,-20.846440887342965,-21.160775225427887,-21.618061633378677,-22.177671965556613,-22.730233169602556,-23.19133118591069,-23.53594739508749,-23.779710108589807,-23.974314546033746,-24.184512014651236,-24.420212922623907,-24.619261856581076,-24.7394742860103,-24.84515275312149,-25.060224290514437,-25.437279747131267,-25.887676394118014,-26.229033980517674,-26.3022449613678,-26.081751287066155,-25.69667149888721,-25.328914756656232,-25.091299240449253,-25.028369686870477,-25.195687256565414,-25.65050475853814,-26.35480841189131,-27.145426257351378,-27.82516757950989,-28.281859836119718,-28.538926373713927,-28.703097226750565,-28.85327421525186,-28.97698505274778,-29.019299822197212,-28.973360372709628,-28.889215190492287,-28.80812752871131,-28.736985613518108,-28.693133477449656,-28.73279082731377,-28.91589775630273,-29.260758369933022,-29.74497207602269,-30.327434901596238,-30.94221868388559,-31.48455763045316,-31.84466402014755,-31.979879063710182,-31.944001137605497,-31.83818457961968,-31.741642277427893,-31.685412736587878,-31.666598654774297,-31.67273085889547,-31.70036316727241,-31.757434734620773,-31.8471812123198,-31.955278925288372,-32.06567027657595,-32.18975191696644,-32.363781622683355,-32.606589907638224,-32.88768985808128,-33.143528132023675,-33.31593762354981,-33.374435111265825,-33.32209573436809,-33.19568419236299,-33.04938038027357,-32.924241335212386,-32.83368340957529,-32.77742270775643,-32.758637346698784,-32.784174435889376,-32.855048046009564,-32.960645518074834,-33.0714086835158,-33.12595890771041,-33.04225633756092,-32.78038582371629,-32.40385998250844,-32.04680972692966,-31.79619353390783,-31.62339036809255,-31.448606816263762,-31.251427307981075,-31.09327427356473,-31.047261121927352,-31.130939580686746,-31.300673323858828,-31.486846309457675,-31.62185657625673,-31.63819459816245,-31.468184093018287,-31.08729272441816,-30.56388376863081,-30.031602160640308,-29.60089673606145,-29.31775323680565,-29.20080557303083,-29.282466035681306,-29.60313581878621,-30.189981083279314,-31.03276084001153,-32.01417864011987,-32.725744747668536,-32.28347203800261,-29.562120821497732,-24.078420541881922,12.535083,-10.479229
167,-26.93015693915965,-36.80997095217248,-44.765805090423015,-49.564885720916855,-51.079734296214646,-50.24570721474301,-48.670265561485245,-47.86723523425586,-48.44513572802228,-49.83161729805249,-50.7269253213711,-49.88384902050153,-46.763282156878574,-41.90678476286136,-36.91490951067888,-33.798418260848564,-33.82592786092458,-36.66335846956253,-40.602233543623534,-43.732301660737285,-45.07944273934783,-44.93442479254188,-44.385448873215886,-44.51563825724888,-45.73936183178944,-47.60113839134793,-49.08417508051096,-49.193907707564115,-47.487009457765744,-44.2830285947066,-40.4897925726842,-37.21320586163967,-35.3612663943466,-35.305204536770376,-36.690908508888405,-38.63017168447227,-40.295714754662725,-41.48261455788854,-42.6015032185919,-44.092915032183335,-45.8676757053848,-47.33569914355461,-47.90789937663446,-47.39849827304786,-46.03709668408752,-44.29879446998318,-42.78853035267733,-42.10967038989353,-42.59776673235878,-44.10664967438241,-46.119081754760344,-48.06084299926299,-49.47161887130371,-49.99467562948885,-49.3875972308731,-47.607902352902705,-44.92212978432666,-41.993889964628465,-39.764778133769845,-38.97586778726237,-39.661653179435575,-41.16152797388027,-42.61446531041078,-43.39694231153239,-43.279077040786646,-42.50930228868375,-41.818850307860686,-42.03090286058863,-43.379363477842496,-45.21750715995468,-46.488468797430905,-46.5187518667915,-45.47409806426675,-44.18170476820032,-43.437782182944375,-43.33478607843561,-43.26971542365446,-42.66003152883357,-41.607500256099,-40.8324173150333,-40.98304724694678,-42.048215546378735,-43.46934832350835,-44.75707533161659,-45.85100114887066,-46.85582351912818,-47.65378115056023,-48.025915062289,-48.081531069431755,-48.26868069428055,-48.893805514675655,-49.851473746472436,-50.88355544055035,-51.867148299636106,-52.768561463938035,-53.55117922774006,-54.23230331872332,-54.86043977156875,-55.37712917048252,-55.61921370351022,-55.45312996810804,-54.83112969225522,-53.76976549918118,-52.33458380702467,-50.61784990651611,-48.72474966254016,-46.782331268023434,-44.941264356577044,-43.394344595730864,-42.406509762811424,-42.24308703436203,-42.957486855682866,-44.24886500239995,-45.62293499439761,-46.7475605479441,-47.63176044541875,-48.473372893852215,-49.40667642318481,-50.43033246441895,-51.50767526195421,-52.62483809120924,-53.73575307504114,-54.70976459496673,-55.34164227203479,-55.19265623167531,-53.22546529644434,-47.9446271461325,-38.65987375470095,-5.478698,13.307224
168,-14.573647807506749,-18.862949891397413,-22.518307511823746,-25.591555473843172,-28.00341522191797,-29.52658447188528,-30.187099432849315,-30.428285856683594,-30.802708201914648,-31.56457884558711,-32.524653826331416,-33.197592421543895,-33.1463331744862,-32.34362887196489,-31.250961596738318,-30.481551378835235,-30.34343848404563,-30.69012388977941,-31.16364209287281,-31.55666679361711,-31.97796495654798,-32.698049677523045,-33.81677327955411,-35.06401510688884,-35.948550308968244,-36.15241488834869,-35.83206452361178,-35.56155417736856,-35.941631023227636,-37.160576728321296,-38.85690100562164,-40.42965226424943,-41.52823023236584,-42.224795228254855,-42.714975841519454,-42.95586346084865,-42.69579986481703,-41.822362795395186,-40.57228601534668,-39.36324495771561,-38.46172994529572,-37.836338926997385,-37.29191935508192,-36.69082563106422,-36.034978719213036,-35.387551822050646,-34.7859560314582,-34.26038737332119,-33.896725632802955,-33.79187037662845,-33.892394578510086,-33.92933826434426,-33.62118470722552,-32.96912540583025,-32.29916950837208,-31.99988761725637,-32.254821470072464,-32.99703024552605,-34.021052113400806,-35.104199079171075,-36.070862490977504,-36.783783841381904,-37.11506164106133,-37.00337813479787,-36.56854648380706,-36.10132529011409,-35.88082047887765,-36.00823714364592,-36.41090868604592,-36.94721893355109,-37.481378000126384,-37.91752525408223,-38.24397740394855,-38.55442979386571,-38.968419203585945,-39.50066594925819,-40.01617345210338,-40.3049171076555,-40.196325819248784,-39.644792849123306,-38.74412233433578,-37.65928765400799,-36.557056686711405,-35.62897165418067,-35.130670144229754,-35.28755776885731,-36.12071148664414,-37.39359494866759,-38.72312795423242,-39.73602650617485,-40.2084667917014,-40.163810739551884,-39.833283861810905,-39.471217555452014,-39.20448284861581,-39.06237389636402,-39.06985003991721,-39.194489923298455,-39.21836664097753,-38.826281175083906,-37.91021707421623,-36.725221603396314,-35.71163971424992,-35.2142393864251,-35.345669739586846,-35.991546660822955,-36.88956973286655,-37.77297860739566,-38.50106481384023,-39.04919847229492,-39.40164356006485,-39.529253517486865,-39.476333207214545,-39.390822705685714,-39.42309945097856,-39.612486340881546,-39.89125017656472,-40.190694813696005,-40.52819474553131,-40.991767251645854,-41.65534123471462,-42.528842373948045,-43.559930912770774,-44.587977778271735,-45.109407689651746,-44.01153190004715,-39.879274459055296,-32.173021412270074,10.3094,-1.2436105
169,-11.086640631046851,-15.546447943037286,-19.462406899396864,-22.261433201570874,-23.6988317293563,-23.84073390298913,-23.07820868319849,-22.062572159004223,-21.42370055079511,-21.42851262643002,-21.8620496177303,-22.22079742675992,-22.099189230919546,-21.522687755073886,-20.953879680051102,-20.929361051501914,-21.668397338876552,-22.99010326084963,-24.47866941366536,-25.675243621470766,-26.25386898145869,-26.186711008876987,-25.770320936260443,-25.419802445460682,-25.368760938768922,-25.532064192116376,-25.646608292766928,-25.55824431598549,-25.39717801234937,-25.490942410984488,-26.085326351928803,-27.092471193545357,-28.080322293275,-28.548011741163286,-28.281338873009783,-27.49416606316753,-26.662435958649763,-26.23026046278253,-26.41055951575669,-27.142917467575174,-28.161511365338963,-29.132472614877194,-29.808652153037624,-30.122484047831666,-30.182732426014862,-30.22097705530878,-30.516380848018347,-31.265830492556084,-32.43380352330993,-33.73524467004892,-34.820464917348716,-35.50821169747169,-35.857076109048904,-36.03389297700389,-36.13345585112437,-36.13673774576179,-36.021553173345254,-35.850244790856905,-35.72439623882356,-35.71806821898806,-35.9028184816556,-36.36790509428029,-37.12407554834836,-38.007963637620136,-38.76229052291317,-39.23707449246985,-39.48807038816147,-39.678790469905294,-39.91815525024784,-40.19877733341511,-40.44606860705843,-40.573556075785106,-40.488192842951186,-40.08939016028093,-39.33027564531343,-38.337258636648386,-37.461783229703094,-37.12546071621339,-37.52088541516166,-38.444599516611106,-39.44820990994194,-40.15475619489664,-40.44667203637199,-40.44153647722119,-40.36930169871616,-40.44931650728356,-40.80392023566399,-41.44315873538038,-42.327602190703175,-43.4360501362812,-44.74215558734805,-46.132977994880626,-47.41253262125555,-48.42080055318949,-49.12154541702228,-49.57214416960795,-49.86277853459807,-50.11152714452877,-50.468193085288256,-51.06647959068662,-51.96846974945629,-53.146574499325546,-54.465981616319205,-55.673109994242076,-56.48902667497536,-56.802566279672206,-56.768375862350034,-56.676153076319075,-56.72061909027092,-56.904117439220535,-57.13383585289333,-57.377134806936674,-57.71089635501642,-58.22956390893911,-58.92583538452017,-59.68363991227511,-60.384041706737044,-60.99323080360671,-61.54645206544416,-62.078595556798895,-62.5835957478893,-63.03310737076582,-63.39554035910035,-63.53692474655377,-62.879768315185395,-60.0745775677072,-53.44185536090149,-42.471818714700326,-3.6029584,-2.5714753
170,-13.060878382797902,-18.85590629883925,-24.347565659603426,-28.781722608824982,-31.83242976271765,-33.624558064573286,-34.54597872038833,-34.939198595289746,-34.9019833681548,-34.36840743230185,-33.348634247251574,-32.05606982129643,-30.830080371678907,-29.97038884703489,-29.61178588224521,-29.672041423468976,-29.884697203322865,-29.946325160947676,-29.707102371987997,-29.226113818174106,-28.64596947852829,-28.04956426208393,-27.432784436020714,-26.762307454421983,-26.04675238967717,-25.355985384482818,-24.746468584061493,-24.17391709444705,-23.532470476591946,-22.777465749604307,-21.929939657848223,-20.929579315773196,-19.58940535552265,-17.806623363270297,-15.779070706549364,-13.912227679799807,-12.523937334176779,-11.689919278723346,-11.306326655611185,-11.206044234000363,-11.247462899787207,-11.370515155172345,-11.57864965790037,-11.872233378039136,-12.252367701752247,-12.79815510796345,-13.656807985850756,-14.891057460067838,-16.364343396263312,-17.828318190700273,-19.117767379747487,-20.241104826480946,-21.314070043203674,-22.436422962244702,-23.59883429518176,-24.67720932241012,-25.537563343701162,-26.166512698750076,-26.690985709684785,-27.25544943553201,-27.86708294794346,-28.373317685447578,-28.618027447056928,-28.60766566074956,-28.49430453524156,-28.42095534727581,-28.417638238969804,-28.41182799654632,-28.2742478522688,-27.860169277927085,-27.0780063367708,-25.974801718165768,-24.75233125367954,-23.656868594865962,-22.824757452033715,-22.242345496628694,-21.84470082078625,-21.60048716787065,-21.484891118551396,-21.426751590095858,-21.335294499702567,-21.170520744252922,-20.953516381678213,-20.708788610423134,-20.431192601058406,-20.127897945022145,-19.861085002815727,-19.711456789151253,-19.70851354113189,-19.82407478505465,-20.03285826280976,-20.36453347448685,-20.89763460682666,-21.70871094449743,-22.806935704003397,-24.081830628308825,-25.32114973979423,-26.336406953783808,-27.112378890810355,-27.835841991999807,-28.769191943734274,-30.060288588228715,-31.593159778023626,-32.98104595533266,-33.759695245997506,-33.670920571065004,-32.82487600326793,-31.640583789016013,-30.62404507837021,-30.11402958434041,-30.129064946210562,-30.40174544407398,-30.58012520337026,-30.467569029878632,-30.141487992562734,-29.86580115952959,-29.85908682001726,-30.11155728438268,-30.42426274242289,-30.63891701689025,-30.81983029863532,-31.19920816482994,-31.935871833052694,-32.90107719934386,-33.56603211564721,-32.980080103130824,-30.059774551297394,-24.396875787204646,10.437334,-15.568871
